feature,label,boundary
./dataset/breakfast/features/P16_stereo01_P16_friedegg.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_friedegg.npy
./dataset/breakfast/features/P16_stereo01_P16_juice.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_juice.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_juice.npy
./dataset/breakfast/features/P16_stereo01_P16_milk.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_milk.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_milk.npy
./dataset/breakfast/features/P16_stereo01_P16_pancake.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_pancake.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_pancake.npy
./dataset/breakfast/features/P16_stereo01_P16_salat.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_salat.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_salat.npy
./dataset/breakfast/features/P16_stereo01_P16_sandwich.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_sandwich.npy
./dataset/breakfast/features/P16_stereo01_P16_scrambledegg.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_scrambledegg.npy
./dataset/breakfast/features/P16_stereo01_P16_tea.npy,./dataset/breakfast/gt_arr/P16_stereo01_P16_tea.npy,./dataset/breakfast/gt_boundary_arr/P16_stereo01_P16_tea.npy
./dataset/breakfast/features/P16_webcam01_P16_cereals.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_cereals.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_cereals.npy
./dataset/breakfast/features/P16_webcam01_P16_friedegg.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_friedegg.npy
./dataset/breakfast/features/P16_webcam01_P16_juice.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_juice.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_juice.npy
./dataset/breakfast/features/P16_webcam01_P16_milk.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_milk.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_milk.npy
./dataset/breakfast/features/P16_webcam01_P16_pancake.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_pancake.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_pancake.npy
./dataset/breakfast/features/P16_webcam01_P16_salat.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_salat.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_salat.npy
./dataset/breakfast/features/P16_webcam01_P16_sandwich.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_sandwich.npy
./dataset/breakfast/features/P16_webcam01_P16_scrambledegg.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_scrambledegg.npy
./dataset/breakfast/features/P16_webcam01_P16_tea.npy,./dataset/breakfast/gt_arr/P16_webcam01_P16_tea.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam01_P16_tea.npy
./dataset/breakfast/features/P16_webcam02_P16_cereals.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_cereals.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_cereals.npy
./dataset/breakfast/features/P16_webcam02_P16_coffee.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_coffee.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_coffee.npy
./dataset/breakfast/features/P16_webcam02_P16_friedegg.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_friedegg.npy
./dataset/breakfast/features/P16_webcam02_P16_juice.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_juice.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_juice.npy
./dataset/breakfast/features/P16_webcam02_P16_milk.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_milk.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_milk.npy
./dataset/breakfast/features/P16_webcam02_P16_pancake.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_pancake.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_pancake.npy
./dataset/breakfast/features/P16_webcam02_P16_salat.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_salat.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_salat.npy
./dataset/breakfast/features/P16_webcam02_P16_sandwich.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_sandwich.npy
./dataset/breakfast/features/P16_webcam02_P16_scrambledegg.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_scrambledegg.npy
./dataset/breakfast/features/P16_webcam02_P16_tea.npy,./dataset/breakfast/gt_arr/P16_webcam02_P16_tea.npy,./dataset/breakfast/gt_boundary_arr/P16_webcam02_P16_tea.npy
./dataset/breakfast/features/P17_cam01_P17_cereals.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_cereals.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_cereals.npy
./dataset/breakfast/features/P17_cam01_P17_coffee.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_coffee.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_coffee.npy
./dataset/breakfast/features/P17_cam01_P17_friedegg.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_friedegg.npy
./dataset/breakfast/features/P17_cam01_P17_juice.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_juice.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_juice.npy
./dataset/breakfast/features/P17_cam01_P17_milk.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_milk.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_milk.npy
./dataset/breakfast/features/P17_cam01_P17_pancake.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_pancake.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_pancake.npy
./dataset/breakfast/features/P17_cam01_P17_salat.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_salat.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_salat.npy
./dataset/breakfast/features/P17_cam01_P17_sandwich.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_sandwich.npy
./dataset/breakfast/features/P17_cam01_P17_tea.npy,./dataset/breakfast/gt_arr/P17_cam01_P17_tea.npy,./dataset/breakfast/gt_boundary_arr/P17_cam01_P17_tea.npy
./dataset/breakfast/features/P17_stereo01_P17_cereals.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_cereals.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_cereals.npy
./dataset/breakfast/features/P17_stereo01_P17_coffee.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_coffee.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_coffee.npy
./dataset/breakfast/features/P17_stereo01_P17_friedegg.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_friedegg.npy
./dataset/breakfast/features/P17_stereo01_P17_juice.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_juice.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_juice.npy
./dataset/breakfast/features/P17_stereo01_P17_milk.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_milk.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_milk.npy
./dataset/breakfast/features/P17_stereo01_P17_pancake.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_pancake.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_pancake.npy
./dataset/breakfast/features/P17_stereo01_P17_salat.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_salat.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_salat.npy
./dataset/breakfast/features/P17_stereo01_P17_tea.npy,./dataset/breakfast/gt_arr/P17_stereo01_P17_tea.npy,./dataset/breakfast/gt_boundary_arr/P17_stereo01_P17_tea.npy
./dataset/breakfast/features/P17_webcam01_P17_cereals.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_cereals.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_cereals.npy
./dataset/breakfast/features/P17_webcam01_P17_coffee.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_coffee.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_coffee.npy
./dataset/breakfast/features/P17_webcam01_P17_friedegg.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_friedegg.npy
./dataset/breakfast/features/P17_webcam01_P17_juice.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_juice.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_juice.npy
./dataset/breakfast/features/P17_webcam01_P17_milk.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_milk.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_milk.npy
./dataset/breakfast/features/P17_webcam01_P17_salat.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_salat.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_salat.npy
./dataset/breakfast/features/P17_webcam01_P17_scrambledegg.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_scrambledegg.npy
./dataset/breakfast/features/P17_webcam01_P17_tea.npy,./dataset/breakfast/gt_arr/P17_webcam01_P17_tea.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam01_P17_tea.npy
./dataset/breakfast/features/P17_webcam02_P17_cereals.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_cereals.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_cereals.npy
./dataset/breakfast/features/P17_webcam02_P17_coffee.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_coffee.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_coffee.npy
./dataset/breakfast/features/P17_webcam02_P17_friedegg.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_friedegg.npy
./dataset/breakfast/features/P17_webcam02_P17_juice.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_juice.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_juice.npy
./dataset/breakfast/features/P17_webcam02_P17_milk.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_milk.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_milk.npy
./dataset/breakfast/features/P17_webcam02_P17_pancake.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_pancake.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_pancake.npy
./dataset/breakfast/features/P17_webcam02_P17_salat.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_salat.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_salat.npy
./dataset/breakfast/features/P17_webcam02_P17_scrambledegg.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_scrambledegg.npy
./dataset/breakfast/features/P17_webcam02_P17_tea.npy,./dataset/breakfast/gt_arr/P17_webcam02_P17_tea.npy,./dataset/breakfast/gt_boundary_arr/P17_webcam02_P17_tea.npy
./dataset/breakfast/features/P18_cam01_P18_cereals.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_cereals.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_cereals.npy
./dataset/breakfast/features/P18_cam01_P18_coffee.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_coffee.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_coffee.npy
./dataset/breakfast/features/P18_cam01_P18_friedegg.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_friedegg.npy
./dataset/breakfast/features/P18_cam01_P18_juice.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_juice.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_juice.npy
./dataset/breakfast/features/P18_cam01_P18_milk.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_milk.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_milk.npy
./dataset/breakfast/features/P18_cam01_P18_pancake.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_pancake.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_pancake.npy
./dataset/breakfast/features/P18_cam01_P18_sandwich.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_sandwich.npy
./dataset/breakfast/features/P18_cam01_P18_scrambledegg.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_scrambledegg.npy
./dataset/breakfast/features/P18_cam01_P18_tea.npy,./dataset/breakfast/gt_arr/P18_cam01_P18_tea.npy,./dataset/breakfast/gt_boundary_arr/P18_cam01_P18_tea.npy
./dataset/breakfast/features/P18_stereo01_P18_cereals.npy,./dataset/breakfast/gt_arr/P18_stereo01_P18_cereals.npy,./dataset/breakfast/gt_boundary_arr/P18_stereo01_P18_cereals.npy
./dataset/breakfast/features/P18_stereo01_P18_coffee.npy,./dataset/breakfast/gt_arr/P18_stereo01_P18_coffee.npy,./dataset/breakfast/gt_boundary_arr/P18_stereo01_P18_coffee.npy
./dataset/breakfast/features/P18_stereo01_P18_milk.npy,./dataset/breakfast/gt_arr/P18_stereo01_P18_milk.npy,./dataset/breakfast/gt_boundary_arr/P18_stereo01_P18_milk.npy
./dataset/breakfast/features/P18_stereo01_P18_tea.npy,./dataset/breakfast/gt_arr/P18_stereo01_P18_tea.npy,./dataset/breakfast/gt_boundary_arr/P18_stereo01_P18_tea.npy
./dataset/breakfast/features/P18_webcam01_P18_cereals.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_cereals.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_cereals.npy
./dataset/breakfast/features/P18_webcam01_P18_coffee.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_coffee.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_coffee.npy
./dataset/breakfast/features/P18_webcam01_P18_friedegg.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_friedegg.npy
./dataset/breakfast/features/P18_webcam01_P18_juice.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_juice.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_juice.npy
./dataset/breakfast/features/P18_webcam01_P18_milk.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_milk.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_milk.npy
./dataset/breakfast/features/P18_webcam01_P18_pancake.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_pancake.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_pancake.npy
./dataset/breakfast/features/P18_webcam01_P18_salat.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_salat.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_salat.npy
./dataset/breakfast/features/P18_webcam01_P18_sandwich.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_sandwich.npy
./dataset/breakfast/features/P18_webcam01_P18_scrambledegg.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_scrambledegg.npy
./dataset/breakfast/features/P18_webcam01_P18_tea.npy,./dataset/breakfast/gt_arr/P18_webcam01_P18_tea.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam01_P18_tea.npy
./dataset/breakfast/features/P18_webcam02_P18_cereals.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_cereals.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_cereals.npy
./dataset/breakfast/features/P18_webcam02_P18_coffee.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_coffee.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_coffee.npy
./dataset/breakfast/features/P18_webcam02_P18_friedegg.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_friedegg.npy
./dataset/breakfast/features/P18_webcam02_P18_juice.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_juice.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_juice.npy
./dataset/breakfast/features/P18_webcam02_P18_milk.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_milk.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_milk.npy
./dataset/breakfast/features/P18_webcam02_P18_pancake.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_pancake.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_pancake.npy
./dataset/breakfast/features/P18_webcam02_P18_salat.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_salat.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_salat.npy
./dataset/breakfast/features/P18_webcam02_P18_sandwich.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_sandwich.npy
./dataset/breakfast/features/P18_webcam02_P18_scrambledegg.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_scrambledegg.npy
./dataset/breakfast/features/P18_webcam02_P18_tea.npy,./dataset/breakfast/gt_arr/P18_webcam02_P18_tea.npy,./dataset/breakfast/gt_boundary_arr/P18_webcam02_P18_tea.npy
./dataset/breakfast/features/P19_cam01_P19_cereals.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_cereals.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_cereals.npy
./dataset/breakfast/features/P19_cam01_P19_coffee.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_coffee.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_coffee.npy
./dataset/breakfast/features/P19_cam01_P19_friedegg.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_friedegg.npy
./dataset/breakfast/features/P19_cam01_P19_juice.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_juice.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_juice.npy
./dataset/breakfast/features/P19_cam01_P19_milk.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_milk.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_milk.npy
./dataset/breakfast/features/P19_cam01_P19_pancake.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_pancake.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_pancake.npy
./dataset/breakfast/features/P19_cam01_P19_salat.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_salat.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_salat.npy
./dataset/breakfast/features/P19_cam01_P19_sandwich.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_sandwich.npy
./dataset/breakfast/features/P19_cam01_P19_tea.npy,./dataset/breakfast/gt_arr/P19_cam01_P19_tea.npy,./dataset/breakfast/gt_boundary_arr/P19_cam01_P19_tea.npy
./dataset/breakfast/features/P19_stereo01_P19_cereals.npy,./dataset/breakfast/gt_arr/P19_stereo01_P19_cereals.npy,./dataset/breakfast/gt_boundary_arr/P19_stereo01_P19_cereals.npy
./dataset/breakfast/features/P19_stereo01_P19_milk.npy,./dataset/breakfast/gt_arr/P19_stereo01_P19_milk.npy,./dataset/breakfast/gt_boundary_arr/P19_stereo01_P19_milk.npy
./dataset/breakfast/features/P19_stereo01_P19_sandwich.npy,./dataset/breakfast/gt_arr/P19_stereo01_P19_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P19_stereo01_P19_sandwich.npy
./dataset/breakfast/features/P19_stereo01_P19_tea.npy,./dataset/breakfast/gt_arr/P19_stereo01_P19_tea.npy,./dataset/breakfast/gt_boundary_arr/P19_stereo01_P19_tea.npy
./dataset/breakfast/features/P19_webcam01_P19_cereals.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_cereals.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_cereals.npy
./dataset/breakfast/features/P19_webcam01_P19_coffee.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_coffee.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_coffee.npy
./dataset/breakfast/features/P19_webcam01_P19_friedegg.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_friedegg.npy
./dataset/breakfast/features/P19_webcam01_P19_juice.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_juice.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_juice.npy
./dataset/breakfast/features/P19_webcam01_P19_milk.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_milk.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_milk.npy
./dataset/breakfast/features/P19_webcam01_P19_pancake.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_pancake.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_pancake.npy
./dataset/breakfast/features/P19_webcam01_P19_salat.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_salat.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_salat.npy
./dataset/breakfast/features/P19_webcam01_P19_sandwich.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_sandwich.npy
./dataset/breakfast/features/P19_webcam01_P19_scrambledegg.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_scrambledegg.npy
./dataset/breakfast/features/P19_webcam01_P19_tea.npy,./dataset/breakfast/gt_arr/P19_webcam01_P19_tea.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam01_P19_tea.npy
./dataset/breakfast/features/P19_webcam02_P19_cereals.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_cereals.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_cereals.npy
./dataset/breakfast/features/P19_webcam02_P19_friedegg.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_friedegg.npy
./dataset/breakfast/features/P19_webcam02_P19_juice.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_juice.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_juice.npy
./dataset/breakfast/features/P19_webcam02_P19_milk.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_milk.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_milk.npy
./dataset/breakfast/features/P19_webcam02_P19_pancake.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_pancake.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_pancake.npy
./dataset/breakfast/features/P19_webcam02_P19_salat.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_salat.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_salat.npy
./dataset/breakfast/features/P19_webcam02_P19_sandwich.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_sandwich.npy
./dataset/breakfast/features/P19_webcam02_P19_scrambledegg.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_scrambledegg.npy
./dataset/breakfast/features/P19_webcam02_P19_tea.npy,./dataset/breakfast/gt_arr/P19_webcam02_P19_tea.npy,./dataset/breakfast/gt_boundary_arr/P19_webcam02_P19_tea.npy
./dataset/breakfast/features/P20_cam01_P20_cereals.npy,./dataset/breakfast/gt_arr/P20_cam01_P20_cereals.npy,./dataset/breakfast/gt_boundary_arr/P20_cam01_P20_cereals.npy
./dataset/breakfast/features/P20_cam01_P20_coffee.npy,./dataset/breakfast/gt_arr/P20_cam01_P20_coffee.npy,./dataset/breakfast/gt_boundary_arr/P20_cam01_P20_coffee.npy
